,scores,ranks,min_flux
0,0.0027070494966309937,3361.0,0.711619363752163
1,0.002258348870229539,5475.0,0.7116256924834389
2,0.002230366764707198,5692.0,0.7116340069364872
3,0.001882224558547494,9525.0,0.7116560582171482
4,0.0017471387145012274,11623.0,0.7117027049495933
5,0.0018429164656092257,10082.0,0.7118743898718136
