,scores,ranks,min_flux
0,0.002460010233238409,4287.0,0.7374133986635282
1,0.0020757535678966555,7099.0,0.7384565684796497
2,0.0018914458559377734,9389.0,0.739259543164104
3,0.0017408316840160705,11731.0,0.739259543164104
4,0.0016947175209344437,12628.0,0.739259543164104
5,0.0018234336364526622,10395.0,0.739259543164104
